statement,label
সঠিক ভাবে কোন পাওয়া যায় না। সামান্য কিছু টাকা পেতে ব্যাংকে ধরনা দিয়েও কাজ না।,vulnerable
বাংলাদেশ ছেড়ে যারা ভারতে গিয়েছে তারা প্রকৃতপক্ষে ভারতকেই নিজেদের দেশ মনে করে আগাছা পরগাছা থাকাটাই ভালো,vulnerable
একমাত্র বিদ্যুতই দিচ্ছে খাটি জিনিস কোন ভেজাল নাই বিশ্বাস হলে হাত লাগিয়ে দেখে নিন,vulnerable
আমার বয়স বছর এখন আমার বার বার মাঝে মাঝে হার্ট অ্যাটাক মতো ঝামেলা হচ্ছে প্রায়। কিছুই বুঝলাম আমি ফাইজারের টিকা নিয়েছিলাম।,vulnerable
স্বার্থক জন্ম আমরা জন্মেছি দেশে রাস্তায় মানুষ মরে মন্ত্রী সাহেব হাসে হায় আফসোস কষ্ট দিবিরে তোরা,vulnerable
মনে হয় জীবনের অনিশ্চয়তা মেলে গিয়েছে নিজের মনে যেটি ফিরিয়ে পেতে অসম্ভব মনে হয়।,vulnerable
"অষ্টম শ্রেণীর ছাত্রীর বিয়ে আটকাতে রুখে দাঁড়াল তার বান্ধবীরা । শাব্বাসএটা বাল্যবিবাহ ছিলো কিন্তু পরের দিনই মেয়েটি অন্য ছেলের সাথে পালিয়ে গেল সমস্যা নাই , এটা আধুনিকতা বলে চালিয়ে দেয়া যায়",vulnerable
"কে ভূমিপুত্র , কে নন অসমে আজ মুক্তি পাবে জাতীয় নাগরিকত্ব পঞ্জীর চূড়ান্ত খসড়া , নাম বাদ যাওয়ার আশঙ্কায় অসংখ্য বাঙালি : ",vulnerable
আইসা শুনতে আইছো গান সৃতি রাইখা গেলাম আমি মরার পরে যেনো আমার ছেলে দেখতে পায় আমার আব্বা গান শুনত,vulnerable
হেটার্স বেড়ছে সাথে ব্লক লিস্ট টাও লম্বা হচ্ছে ফ্রি তে ও থাকছে সম্মান দিলে সম্মান পাবে লাইক দিলে লাইক পাবে এই দুইটার মধ্যে কোনো পার্থক্য নাই টুইটার,vulnerable
