Label,Text
non_depressive,আলহামদুলিল্লাহ দুইটা নিয়েছিলাম আল্লাহ এখনো সুস্থ রাখছে।
depressive,কোনো পরিকল্পনা ছাড়াই জীবনের মূল্যবান সময়গুলো পার হয়ে যাচ্ছে কিন্তু এভাবে কতোদিন
non_depressive,বিশ্বাস করেন রাসেল ভাই চ্যানেল গুলোরএই অধঃপতন দেখে আমার মনে ঈদের আনন্দ চলে আসেtrpএর সাংবাদিকদের নৈতিক বিবর্জিত কাজ।এগুলো নিউজ
depressive,দাঁত মাইজা লক্ষ হাজার মেক্টিকটন কয়লা শেষ করছত জন্যে তোর দাত সুন্দর
non_depressive,মাশাল্লাহ মেয়েটা ভালো
depressive,একটা ওয়াড নেতার যদি এতো ক্ষমতা বাকিদের অবস্থা
non_depressive,আগুনে জ্বলসে যাওয়া শরীরে ভয় নেই ভিতরে আছে কোমল অক্ষত হৃদপিণ্ড । 
depressive,নেতা বিচার বাংলাদেশে হয়
non_depressive,ইয়াশ তটিনী জুটির একটাও নাটক মিস করি দেখেছি ওদের বেশির ভাগ নাটকে বৃষ্টির মুহূর্ত গুলা আছে আরেকবার নাটকে শেষের দুজনের জড়িয়ে ধরে বৃষ্টিতে কান্না ছুয়ে গেল
depressive,কেউ কোনদিন বকবে আমাকে মায়ের সেই ভালোবাসা বাবার সেই সুপরামর্শ ঠাম্মার সেই আদর পাবো
non_depressive,শাহাবাজ হয়তো যানে আমাদের উপর দিয়া ফিটফাট ভেতর দিয়া সদরঘাট
